"x","nax","nmx","nqx","lx","ndx","nLx","Tx","ex"
43,0.5,0.00377107364685004,0.00376397653049928,0.931725822554685,0.00350699412895597,0.929972325490207,33.9903478381035,36.4810623632882
44,0.5,0.00308832612723904,0.00308356460067838,0.928218828425729,0.00286222272101674,0.92678771706522,33.0603755126133,35.6170059259454
45,0.5,0.00389942180919726,0.00389183385828487,0.925356605704712,0.00360133416906916,0.923555938620177,32.1335877955481,34.7256264206127
46,0.5,0.00281293952109705,0.00280898876334368,0.921755271535643,0.00258920020029643,0.920460671435494,31.2100318569279,33.8593472917513
47,0.5,0.00413844996162528,0.00412990426056096,0.919166071335346,0.00379606787417093,0.917268037398261,30.2895711854924,32.9533172840989
48,0.5,0.00506607929515419,0.00505327913874547,0.915370003461175,0.00462562014272372,0.913057193389814,29.3723031480941,32.0879022002384
49,0.5,0.00506238859251337,0.00504960705593505,0.910744383318452,0.00459890126415807,0.908444932686373,28.4592459547043,31.2483354012113
50,0.5,0.00530962523985923,0.00529556650307719,0.906145482054294,0.00479855366168145,0.903746205223453,27.5508010220179,30.4043904291818
51,0.5,0.00699929364862262,0.00697488401791937,0.901346928392612,0.00628679028544634,0.898203533249889,26.6470548167945,29.5635941915447
52,0.5,0.00515922433730653,0.00514594978262798,0.895060138107166,0.00460593452313154,0.8927571708456,25.7488512835446,28.7677332363355
53,0.5,0.00654545454545455,0.00652410293584632,0.890454203584034,0.0058094148838393,0.887549496142115,24.856094112699,27.9139499961418
54,0.5,0.00599647266313933,0.00597854756462107,0.884644788700195,0.00528889094703827,0.882000343226676,23.9685446165569,27.0939759355546
55,0.5,0.00797797629024103,0.00794627867879349,0.879355897753157,0.00698760702138722,0.875862094242463,23.0865442733302,26.2539255520076
56,0.5,0.0088629077880445,0.0088238055007979,0.87236829073177,0.00769760812248065,0.868519486670529,22.2106821790877,25.4602126361754
57,0.5,0.00880548976680634,0.00876689138063689,0.864670682609289,0.00758047395445679,0.860880445632061,21.3421626924172,24.6824173892581
58,0.5,0.00839040039422543,0.00835534803649578,0.857090208654832,0.00716128699198391,0.85350956515884,20.4812822467851,23.8962970758115
59,0.5,0.00999557158284304,0.00994586428364285,0.849928921662848,0.0084532777056016,0.845702282810048,19.6277726816263,23.0934283813115
60,0.5,0.00918052988354898,0.00913858137385104,0.841475643957247,0.00768989364641701,0.837630697134038,18.7820703988163,22.3203969522979
61,0.5,0.0100752371599607,0.0100247363618051,0.83378575031083,0.00835848232909593,0.829606509146282,17.9444397016822,21.5216435337167
62,0.5,0.0112791932066083,0.0112159398304377,0.825427267981734,0.00925794257208569,0.820798296695691,17.1148331925359,20.7345139377134
63,0.5,0.0128536719186457,0.0127715909983596,0.816169325409648,0.0104237808095391,0.810957435004879,16.2940348958402,19.9640373493111
64,0.5,0.012954658694569,0.0128712871287129,0.805745544600109,0.0103709822572291,0.800560053471495,15.4830774608354,19.2158399939023
65,0.5,0.0129313895058068,0.0128483162150713,0.79537456234288,0.0102192238864053,0.790264950399677,14.6825174073639,18.4598780279251
66,0.5,0.0157619847034135,0.0156387359450403,0.785155338456475,0.0122788370139596,0.779015919949495,13.8922524569642,17.6936356113617
67,0.5,0.014937589524248,0.0148268508185159,0.772876501442515,0.0114593245880246,0.767146839148503,13.1132365370147,16.9667941935611
68,0.5,0.0151830902054183,0.015068695523711,0.76141717685449,0.011473563604544,0.755680395052218,12.3460896978662,16.2146193613197
69,0.5,0.0212108442182891,0.0209882549155751,0.749943613249947,0.0157400077271973,0.742073609386348,11.590409302814,15.4550410164651
70,0.5,0.0238196512122501,0.0235393022278268,0.734203605522749,0.0172826405671601,0.725562285239169,10.8483356934276,14.7756502580829
71,0.5,0.0225726654313544,0.0223207460648048,0.716920964955589,0.0160022108073085,0.708919859551935,10.1227734081885,14.1197899113127
72,0.5,0.0265888456566148,0.026240000001579,0.70091875414828,0.0183921081099576,0.691722700093302,9.41385354863653,13.430734293985
73,0.5,0.0271816881238504,0.0268172194757806,0.682526646038323,0.0183034668648781,0.673374912605884,8.72213084854323,12.7791799765917
74,0.5,0.0325360913574661,0.0320152655550006,0.664223179173445,0.0212652814690245,0.653590538438932,8.04875593593734,12.1175475176177
75,0.5,0.0375977794625284,0.0369040247702329,0.64295789770442,0.0237277341831008,0.63109403061287,7.39516539749841,11.5017879458386
76,0.5,0.0388565084679434,0.038115981489194,0.619230163521319,0.0236025654503292,0.607428880796155,6.76407136688554,10.9233557493726
77,0.5,0.0383211678832117,0.0376007162041182,0.59562759807099,0.0223960242784079,0.584429585931786,6.15664248608939,10.3363956036094
78,0.5,0.0484270060127253,0.0472821397790383,0.573231573792582,0.027103615397819,0.559679766093673,5.5722129001576,9.72070129230852
79,0.5,0.0563329745209903,0.0547897400070752,0.546127958394763,0.0299222088510439,0.531166853969241,5.01253313406393,9.17831262255332
80,0.5,0.0603174603214286,0.0585516178773911,0.516205749543719,0.0302246817933961,0.501093408647021,4.48136628009469,8.68135677306156
81,0.5,0.0642115202974504,0.0622140896570499,0.485981067750323,0.0302348697206475,0.47086363289,3.98027287144766,8.1901809259215
82,0.5,0.0826112074003466,0.0793342579803625,0.455746198029676,0.0361562864480557,0.437668054805648,3.50940923855766,7.70035878243169
83,0.5,0.0865093768965517,0.0829225862624444,0.41958991158162,0.0347934806379783,0.402193171262631,3.07174118375202,7.32081753866117
84,0.5,0.100988700572034,0.0961344537879121,0.384796430943642,0.0369921947083051,0.366300333589489,2.66954801248939,6.93755918146853
85,0.5,0.0952380952459016,0.0909090909162038,0.347804236235337,0.0316185669329591,0.331994952768857,2.3032476788999,6.62225309222926
86,0.5,0.103174603174603,0.0981132075471698,0.316185669302378,0.031021990195705,0.300674674204525,1.97125272613104,6.23447840150488
87,0.5,0.140715109584775,0.131465517251447,0.285163679106673,0.0374891905750843,0.266419083819131,1.67057805192651,5.85831287196148
88,0.5,0.129411764705882,0.121546961325967,0.247674488531588,0.0301040814789776,0.2326224477921,1.40415896810738,5.66937263677158
89,0.5,0.142394821990291,0.132930513581064,0.217570407052611,0.0289217459495448,0.203109534077838,1.17153652031528,5.38463174374626
90,5.13349514687706,0.194799054326241,1,0.188648661103066,0.188648661103066,0.968426986237445,0.968426986237445,5.13349514687706
